player,ip,h,r,er,bb,k,hr,pc_st,era
H. Greene,5.0,7,2,2,1,3,0,88-56,2.63
S. Barlow,1.0,1,0,0,1,2,0,23-14,4.18
L. Mey,1.0,0,1,1,2,0,0,19-7,4.15
I. Gibaut,1.0,0,0,0,0,0,0,7-5,6.14
