player,ip,h,r,er,bb,k,hr,pc_st,era
J. Leiter,5.0,3,1,1,1,6,1,80-57,3.48
H. Milner,1.2,0,0,0,0,3,0,21-16,1.82
S. Armstrong,0.1,0,0,0,0,1,0,5-4,3.60
J. Latz,1.0,0,0,0,0,1,0,8-6,2.95
R. Garcia,0.2,4,3,3,1,0,0,26-17,3.28
