player,ip,h,r,er,bb,k,hr,pc_st,era
N. Pivetta,6.0,4,1,1,3,7,1,102-61,2.72
A. Morejon,1.2,0,0,0,0,3,0,19-13,3.38
J. Adam,0.1,0,0,0,0,0,0,2-1,1.46
R. Suarez,1.0,2,0,0,0,0,0,19-13,2.57
