player,ip,h,r,er,bb,k,hr,pc_st,era
Z. Gallen,7.0,2,1,1,3,6,0,101-64,4.37
K. Ginkel,1.0,1,0,0,0,1,0,13-8,5.40
S. Miller,1.0,1,0,0,1,1,0,26-12,1.15
