player,ip,h,r,er,bb,k,hr,pc_st,era
J. Irvin,5.0,8,3,3,2,3,1,94-60,4.02
J. Rutledge,1.0,3,2,2,0,1,1,27-18,5.33
Z. Brzykcy,1.0,1,0,0,0,1,0,14-9,6.17
A. Chafin,1.0,0,0,0,1,1,0,13-6,3.60
E. Salazar,1.0,3,2,2,1,1,0,20-14,9.16
