player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
M. Tauchman,4,1,1,1,1,1,0,.317,.432,.583
B. Wilson,0,0,0,0,0,0,0,.000,.000,.000
C. Meidroth,5,0,0,0,0,0,2,.301,.389,.356
A. Benintendi,4,0,2,0,0,0,0,.246,.320,.433
M. Taylor,0,1,0,0,0,0,0,.211,.283,.368
M. Vargas,3,0,0,0,0,1,0,.234,.313,.410
J. Palacios,2,1,1,0,0,0,1,.210,.304,.319
A. Slater,1,1,0,0,0,1,0,.256,.326,.513
K. Teel,2,1,1,0,0,2,0,.500,.750,.500
L. Robert Jr.,3,0,2,3,0,1,1,.185,.275,.292
J. Rojas,3,1,0,0,0,0,1,.169,.255,.205
T. Elko,3,1,0,0,0,1,1,.163,.200,.372
