player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J. Duran,5,0,2,1,0,0,1,.273,.318,.424
R. Devers,4,0,1,0,0,1,1,.285,.408,.511
R. Refsnyder,2,0,1,0,0,1,0,.310,.391,.569
W. Abreu,2,0,0,0,0,0,2,.244,.324,.478
R. Gonzalez,5,0,0,0,0,0,3,.290,.338,.403
A. Toro,3,0,0,0,0,1,0,.292,.303,.492
C. Narvaez,1,0,0,0,0,0,1,.282,.349,.455
T. Story,4,1,1,0,0,1,2,.218,.266,.328
C. Rafaela,5,1,3,2,1,0,0,.254,.299,.401
C. Wong,2,1,1,0,0,2,0,.158,.262,.158
K. Campbell,3,0,1,0,0,1,0,.224,.311,.347
D. Hamilton,0,0,0,0,0,0,0,.184,.215,.289
