player,ip,h,r,er,bb,k,hr,pc_st,era
N. Cameron,6.1,6,1,1,2,2,0,92-59,1.05
A. Zerpa,0.2,2,1,1,0,0,0,14-9,5.40
J. Schreiber,0.2,1,0,0,0,1,0,10-6,3.68
C. Estevez,1.1,0,0,0,0,2,0,16-12,1.85
