player,ip,h,r,er,bb,k,hr,pc_st,era
M. King,6.0,3,2,2,2,2,1,90-51,2.22
A. Morejon,0.1,3,4,4,1,0,0,11-6,3.57
W. Peralta,0.2,4,6,6,2,0,1,26-15,5.14
R. Bergert,1.0,0,0,0,0,0,0,8-7,0.00
