player,ip,h,r,er,bb,k,hr,pc_st,era
T. Bradley,7.0,5,3,2,1,6,1,91-61,4.38
M. Rodriguez,1.0,2,1,1,0,1,0,21-11,2.39
E. Orze,1.0,0,0,0,0,3,0,14-12,0.89
