player,ip,h,r,er,bb,k,hr,pc_st,era
J. Kochanowicz,3.1,9,4,4,1,4,1,75-50,5.61
C. Brogdon,1.2,0,0,0,1,2,0,29-15,3.75
H. Neris,0.1,2,1,1,1,0,0,16-8,9.90
B. Burke,0.2,0,0,0,0,0,0,5-4,4.97
R. Detmers,1.0,1,0,0,0,2,0,20-16,5.60
R. Zeferjahn,1.0,1,0,0,0,0,0,8-6,4.56
K. Jansen,1.0,1,1,1,0,0,1,14-10,4.64
