player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
N. Gonzales,4,1,1,0,0,0,0,.222,.211,.611
A. McCutchen,3,0,1,1,0,1,1,.250,.350,.378
B. Reynolds,3,0,0,0,0,1,1,.234,.307,.377
A. Canario,4,0,0,0,0,0,0,.218,.276,.331
K. Hayes,3,0,0,0,0,0,1,.221,.282,.270
H. Davis,3,1,2,1,1,0,0,.216,.284,.405
T. Pham,3,0,0,0,0,0,2,.203,.279,.230
J. Triolo,2,0,0,0,0,1,0,.172,.259,.283
I. Kiner-Falefa,3,0,1,0,0,0,0,.304,.351,.381
