player,ip,h,r,er,bb,k,hr,pc_st,era
G. Marquez,5.0,8,4,4,0,3,3,79-53,7.00
R. Rolison,1.1,0,2,2,2,0,0,25-14,5.11
J. Herget,1.2,4,2,2,0,1,0,29-19,3.45
J. Mejia,1.0,0,0,0,0,1,0,13-8,2.87
