player,ip,h,r,er,bb,k,hr,pc_st,era
E. Cabrera,4.0,6,3,1,2,5,0,63-41,3.99
A. Veneziano,1.0,0,0,0,1,2,0,17-9,4.58
G. Soriano,2.0,4,1,1,0,2,0,36-27,7.97
T. Phillips,1.0,1,0,0,0,1,0,9-5,3.86
