player,ip,h,r,er,bb,k,hr,pc_st,era
P. Schultz,2.2,1,0,0,0,4,0,45-28,2.03
E. Lauer,3.1,0,0,0,2,4,0,41-25,2.75
B. Fisher,1.1,0,0,0,1,2,0,20-10,0.00
B. Little,0.2,0,0,0,0,2,0,9-6,1.46
J. Hoffman,1.0,0,0,0,0,1,0,14-11,5.55
