player,ip,h,r,er,bb,k,hr,pc_st,era
C. Horton,6.0,4,2,2,1,6,1,83-55,3.98
C. Thielbar,0.2,1,0,0,1,1,0,19-13,2.29
R. Brasier,0.1,0,0,0,0,0,0,6-4,2.70
B. Keller,1.0,0,0,0,0,0,0,16-11,2.39
R. Pressly,1.0,1,0,0,1,0,0,17-9,4.95
C. Flexen,2.0,1,1,0,0,1,0,24-15,0.00
