player,ip,h,r,er,bb,k,hr,pc_st,era
D. Rasmussen,4.1,5,3,3,2,2,2,86-54,3.09
M. Montgomery,0.2,0,0,0,0,0,0,6-5,4.97
E. Orze,2.0,0,0,0,2,1,0,35-18,0.73
M. Englert,1.0,5,4,4,0,2,1,31-19,6.00
C. Sulser,1.0,3,1,1,0,0,0,23-16,13.50
