player,ip,h,r,er,bb,k,hr,pc_st,era
S. Schwellenbach,6.0,6,4,3,2,4,0,94-62,3.24
C. Kimbrel,1.0,1,0,0,1,1,0,14-6,0.00
D. Lee,1.2,0,0,0,0,2,0,18-15,2.25
P. Johnson,1.0,1,1,0,0,0,0,15-10,3.18
