player,ip,h,r,er,bb,k,hr,pc_st,era
G. Canning,6.0,3,0,0,1,7,0,99-66,2.90
J. Castillo,2.0,2,0,0,0,2,0,26-18,5.84
R. Stanek,1.0,1,1,1,0,1,1,22-14,3.38
