player,ip,h,r,er,bb,k,hr,pc_st,era
E. Cabrera,5.2,6,0,0,3,5,0,89-61,4.14
R. Henriquez,1.1,0,0,0,0,2,0,19-11,2.20
A. Bender,1.0,1,0,0,1,1,0,18-10,1.52
C. Faucher,1.0,1,0,0,0,0,0,18-11,4.95
