player,ip,h,r,er,bb,k,hr,pc_st,era
M. Keller,6.0,7,1,1,0,7,0,92-64,3.66
C. Ferguson,0.2,2,0,0,0,0,0,16-9,3.97
C. Shugart,0.1,0,0,0,0,0,0,3-1,3.68
D. Santana,1.0,1,0,0,0,2,0,15-12,1.61
D. Bednar,1.0,1,0,0,0,0,0,15-12,5.17
