player,ip,h,r,er,bb,k,hr,pc_st,era
S. Smith,5.1,3,0,0,2,6,0,85-58,2.45
C. Booser,0.2,0,0,0,1,2,0,19-11,5.23
J. Leasure,1.0,2,1,1,1,0,0,16-10,4.71
B. Eisert,1.0,2,0,0,0,1,0,14-9,4.44
D. Altavilla,1.0,0,0,0,0,1,0,13-8,0.00
