player,ip,h,r,er,bb,k,hr,pc_st,era
P. Lopez,5.0,2,1,1,1,11,0,98-58,2.18
D. Coulombe,1.0,0,0,0,0,2,0,11-8,0.00
L. Varland,1.0,0,0,0,0,2,0,12-10,3.63
C. Sands,1.0,1,0,0,0,1,0,10-9,3.29
J. Alcala,1.0,0,0,0,2,1,0,20-9,8.78
