player,ip,h,r,er,bb,k,hr,pc_st,era
R. Yarbrough,6.0,2,1,1,1,7,1,88-59,3.06
Y. De los Santos,1.1,1,0,0,0,3,0,18-14,1.64
M. Leiter Jr.,0.2,1,0,0,0,1,0,9-5,2.38
L. Weaver,0.1,0,0,0,0,0,0,9-5,0.75
