player,ip,h,r,er,bb,k,hr,pc_st,era
D. May,5.0,4,3,3,2,9,1,90-57,4.20
J. Dreyer,1.1,0,0,0,0,0,0,12-9,3.03
B. Casparius,1.2,0,0,0,0,3,0,20-15,2.80
L. Garcia,1.0,2,2,0,0,1,0,17-14,3.81
