player,ip,h,r,er,bb,k,hr,pc_st,era
A. Civale,5.1,7,2,2,1,5,0,86-57,5.19
R. Zastryzny,0.2,1,0,0,0,1,0,12-9,0.00
J. Koenig,1.0,0,0,0,1,2,0,17-9,3.62
A. Uribe,1.0,0,0,0,0,2,0,12-9,1.53
T. Megill,1.0,0,0,0,0,1,0,13-9,2.21
