player,ip,h,r,er,bb,k,hr,pc_st,era
J. Verlander,5.0,5,3,3,2,3,1,82-52,4.50
R. Rodriguez,1.0,1,0,0,1,2,0,17-13,1.15
C. Doval,1.0,0,0,0,0,1,0,7-5,1.62
T. Rogers,1.0,0,0,0,0,0,0,9-7,1.56
R. Walker,0.2,1,2,2,2,2,0,25-15,6.57
E. Miller,1.1,1,0,0,1,2,0,23-14,0.73
K. Harrison,1.0,0,0,0,0,2,0,11-8,0.00
