player,ip,h,r,er,bb,k,hr,pc_st,era
D. Martin,6.0,5,2,2,0,7,2,92-57,3.62
B. Eisert,1.0,1,0,0,0,1,0,17-10,4.45
J. Leasure,1.0,1,0,0,1,0,0,21-11,4.30
B. Wilson,1.0,0,0,0,0,0,0,13-7,6.65
