player,ip,h,r,er,bb,k,hr,pc_st,era
H. Wesneski,4.0,5,4,4,2,3,1,80-52,4.50
S. Okert,2.0,0,0,0,1,3,0,30-18,1.50
T. Scott,0.1,1,0,0,1,0,0,14-7,6.23
B. King,0.2,0,0,0,0,1,0,10-7,1.65
B. Abreu,1.0,0,0,0,0,3,0,16-11,1.80
