player,ip,h,r,er,bb,k,hr,pc_st,era
N. Martinez,4.2,7,5,5,2,2,1,94-61,3.89
B. Suter,1.1,2,0,0,0,1,0,26-17,2.43
L. Richardson,1.0,1,2,0,1,2,0,29-19,1.20
T. Rogers,1.0,0,0,0,0,1,0,11-6,2.70
