player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
S. Kwan,2,0,1,0,0,0,0,.313,.375,.429
A. Martinez,2,1,1,0,0,0,1,.298,.327,.394
J. Ramirez,2,0,0,0,0,0,0,.293,.355,.512
K. Manzardo,1,0,1,1,0,0,0,.227,.313,.504
C. Santana,1,0,0,0,0,0,1,.221,.328,.318
N. Jones,1,0,0,0,0,0,0,.179,.281,.292
G. Arias,1,0,0,0,0,0,0,.253,.311,.390
B. Naylor,1,0,0,0,0,0,1,.189,.293,.396
W. Brennan,1,0,0,0,0,0,0,.000,.091,.000
