player,ip,h,r,er,bb,k,hr,pc_st,era
C. Holmes,7.0,3,3,3,0,3,2,85-58,3.07
R. Garrett,1.0,1,0,0,0,2,0,17-11,0.70
E. Diaz,1.0,1,0,0,0,3,0,17-12,2.22
