player,ip,h,r,er,bb,k,hr,pc_st,era
L. McCullers Jr.,6.0,5,3,3,1,12,1,102-69,5.89
S. Dubin,1.0,1,0,0,0,2,0,27-16,0.00
B. Abreu,1.0,0,0,0,1,1,0,11-7,1.82
J. Hader,1.0,0,0,0,1,3,0,22-12,1.50
