player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
Y. Diaz,4,0,0,0,0,0,3,.238,.284,.391
J. Lowe,4,0,1,0,0,0,1,.279,.326,.488
B. Lowe,4,1,2,0,0,0,1,.249,.299,.434
J. Caminero,4,0,0,0,0,0,1,.244,.273,.435
J. Aranda,3,0,2,1,0,1,1,.309,.389,.500
T. Walls,0,0,0,0,0,0,0,.190,.284,.231
C. Simpson,3,0,0,0,0,0,0,.287,.314,.322
J. Caballero,3,1,1,0,0,0,1,.244,.324,.358
K. Misner,2,0,0,1,0,1,0,.234,.298,.379
B. Rortvedt,3,0,0,0,0,0,1,.095,.186,.111
