player,ip,h,r,er,bb,k,hr,pc_st,era
H. Greene,4.0,3,2,2,2,2,1,83-55,2.54
S. Barlow,1.1,0,0,0,0,3,0,18-11,4.15
T. Rogers,0.2,1,0,0,0,0,0,10-6,1.42
I. Gibaut,0.1,2,3,3,0,0,0,12-8,7.11
T. Santillan,0.0,3,3,3,1,0,1,17-10,2.63
B. Suter,1.2,2,3,3,1,2,1,35-21,2.63
L. Mey,1.0,2,2,2,0,0,1,23-11,3.27
