player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
L. Butler,5,0,0,0,0,0,2,.238,.301,.392
B. Rooker,4,2,3,1,0,1,0,.255,.323,.497
T. Soderstrom,5,0,3,0,0,0,1,.291,.353,.525
M. Andujar,4,0,2,2,0,0,0,.323,.356,.430
M. Schuemann,0,0,0,0,0,0,0,.233,.281,.367
S. Brown,1,0,0,0,0,0,0,.222,.349,.361
S. Langeliers,4,0,1,0,0,0,0,.227,.293,.437
J. Bleday,4,0,0,0,0,0,2,.219,.322,.375
J. Wilson,3,0,1,0,0,1,0,.341,.368,.449
N. Kurtz,2,1,0,0,0,2,1,.262,.327,.310
L. Urias,3,0,0,0,0,0,1,.265,.358,.485
