player,ip,h,r,er,bb,k,hr,pc_st,era
A. Abbott,6.0,7,5,5,1,6,2,100-72,2.18
L. Richardson,1.0,0,0,0,1,1,0,14-7,1.13
W. Miley,2.0,6,4,4,0,0,1,38-25,18.00
