player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
F. Tatis Jr.,5,0,2,1,0,0,1,.321,.388,.557
L. Arraez,3,0,0,0,0,1,1,.289,.331,.421
M. Machado,4,1,2,0,0,0,1,.300,.361,.462
J. Merrill,4,1,2,0,0,0,1,.390,.422,.683
X. Bogaerts,4,0,0,0,0,0,1,.246,.336,.344
G. Sheets,3,1,2,0,0,1,0,.290,.356,.462
J. Heyward,1,0,0,1,0,0,0,.196,.250,.286
O. Gonzalez,2,0,0,0,0,0,0,.232,.259,.250
E. Diaz,4,0,1,0,0,0,0,.235,.316,.382
T. Wade,2,0,1,0,0,0,1,.292,.404,.354
J. Iglesias,2,0,0,0,0,0,0,.235,.293,.282
