player,ip,h,r,er,bb,k,hr,pc_st,era
P. Lopez,5.0,4,2,2,3,4,0,72-43,2.82
C. Sands,1.0,2,1,1,1,1,0,25-15,3.12
J. Topa,1.0,1,0,0,0,1,0,10-9,2.14
J. Alcala,2.0,0,0,0,0,4,0,28-16,6.45
