player,ip,h,r,er,bb,k,hr,pc_st,era
Z. Eflin,7.0,4,0,0,1,6,0,99-67,4.46
B. Baker,1.0,0,0,0,0,1,0,14-8,2.88
F. Bautista,1.0,2,1,1,1,2,0,29-18,4.08
