player,ip,h,r,er,bb,k,hr,pc_st,era
J. Taillon,7.0,3,1,1,1,5,0,84-56,3.54
C. Thielbar,0.2,2,0,0,0,0,0,15-10,1.93
D. Palencia,1.1,1,0,0,1,2,0,22-12,1.64
