player,ip,h,r,er,bb,k,hr,pc_st,era
T. Sugano,4.1,8,4,3,1,2,0,87-56,3.23
S. Blewett,1.2,0,0,0,0,2,0,18-13,3.67
Y. Cano,1.0,0,0,0,0,0,0,9-6,4.29
B. Baker,1.0,1,1,1,0,1,1,17-11,2.79
