player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
F. Lindor,5,1,2,2,1,0,0,.285,.355,.502
B. Nimmo,4,0,1,1,0,1,2,.232,.295,.419
J. Soto,4,0,1,0,0,1,0,.234,.364,.430
P. Alonso,3,0,0,0,0,1,0,.284,.384,.536
J. Young,3,0,0,0,0,0,2,.176,.222,.412
M. Vientos,2,0,0,0,0,0,0,.230,.298,.380
B. Baty,4,0,1,0,0,0,1,.242,.282,.452
T. Taylor,4,0,0,0,0,0,1,.238,.295,.338
J. McNeil,4,1,1,0,0,0,0,.244,.354,.463
L. Acuna,0,1,0,0,0,0,0,.246,.298,.292
F. Alvarez,4,0,2,1,0,0,2,.247,.333,.318
S. Marte,0,1,0,0,0,0,0,.223,.339,.351
L. Torrens,0,0,0,0,0,0,0,.263,.352,.411
