player,ip,h,r,er,bb,k,hr,pc_st,era
G. Kirby,7.0,2,2,2,0,14,1,96-69,6.53
M. Brash,1.0,0,0,0,0,2,0,14-8,0.00
A. Munoz,1.0,0,0,0,1,2,0,18-10,1.35
