player,ip,h,r,er,bb,k,hr,pc_st,era
B. Falter,3.2,5,4,4,2,2,0,65-40,3.49
C. Shugart,1.1,2,0,0,0,3,0,34-20,3.16
C. Ferguson,1.2,0,0,0,1,2,0,23-16,3.42
D. Santana,1.1,0,0,0,0,0,0,14-10,2.08
D. Bednar,1.0,0,0,0,0,3,0,14-10,3.92
