player,ip,h,r,er,bb,k,hr,pc_st,era
T. Holton,1.1,1,1,1,0,2,1,21-14,4.25
K. Montero,5.2,5,4,4,1,4,3,69-50,4.30
C. Lee,1.0,1,1,1,0,0,1,17-11,2.55
J. Brebbia,1.0,0,0,0,0,2,0,14-10,5.19
