player,ip,h,r,er,bb,k,hr,pc_st,era
E. Hancock,6.0,4,2,2,2,2,0,71-47,5.70
M. Brash,0.2,1,0,0,1,0,0,17-7,0.00
G. Speier,0.1,2,1,1,0,1,0,6-6,2.70
C. Snider,1.0,1,0,0,1,2,0,23-16,3.52
C. Vargas,1.0,2,0,0,0,2,0,19-13,2.60
