player,ip,h,r,er,bb,k,hr,pc_st,era
J. Verlander,6.0,5,2,2,1,5,0,89-65,4.99
R. Rodriguez,2.0,2,0,0,0,3,0,24-15,0.00
R. Walker,1.0,0,0,0,0,2,0,14-9,6.52
