player,ip,h,r,er,bb,k,hr,pc_st,era
D. Pomeranz,1.0,0,0,0,0,1,0,9-6,0.00
B. Brown,6.0,1,0,0,1,9,0,77-52,5.72
B. Keller,1.0,0,0,0,0,0,0,7-5,2.22
D. Palencia,1.0,0,0,0,0,1,0,15-11,1.74
