player,ip,h,r,er,bb,k,hr,pc_st,era
S. Strider,4.2,1,1,1,4,7,0,90-50,4.50
E. De Los Santos,1.0,1,0,0,1,0,0,12-7,3.42
D. Lee,1.0,1,0,0,0,2,0,17-11,2.74
R. Montero,0.1,0,0,0,0,0,0,1-1,4.67
D. Hernandez,1.0,2,1,1,2,2,0,34-17,1.96
