player,ip,h,r,er,bb,k,hr,pc_st,era
S. Kolek,5.2,3,0,0,2,3,0,98-61,3.47
A. Morejon,1.0,0,0,0,1,2,0,17-10,2.92
J. Estrada,0.1,0,0,0,2,1,0,19-11,2.45
J. Adam,1.0,1,0,0,1,3,0,20-13,1.20
R. Suarez,2.0,1,0,0,0,1,0,20-15,1.98
