player,ip,h,r,er,bb,k,hr,pc_st,era
J. deGrom,6.0,4,1,1,3,4,0,81-52,2.34
S. Armstrong,0.2,1,0,0,0,0,0,10-7,3.80
H. Milner,1.1,0,0,0,0,1,0,13-8,2.03
L. Jackson,1.0,0,0,0,0,1,0,15-11,4.42
