player,ip,h,r,er,bb,k,hr,pc_st,era
R. Nelson,3.0,4,7,7,4,3,1,77-42,4.60
K. Graveman,1.0,5,6,6,2,0,1,33-20,8.64
C. Montes De Oca,2.2,0,0,0,1,2,0,46-27,0.00
J. Brigham,0.1,0,0,0,0,1,0,5-3,0.00
J. Herrera,1.0,2,0,0,0,0,0,12-8,0.00
