player,ip,h,r,er,bb,k,hr,pc_st,era
B. Wilson,4.0,5,4,2,2,4,0,96-61,5.84
M. Vasil,3.0,1,0,0,1,2,0,37-24,2.30
M. Castro,1.0,1,1,1,0,0,1,12-9,8.31
B. Eisert,1.0,0,0,0,0,2,0,18-11,5.40
