player,ip,h,r,er,bb,k,hr,pc_st,era
A. Abbott,5.0,4,0,0,0,8,0,91-65,2.25
G. Ashcraft,1.0,1,0,0,1,1,0,25-17,2.08
T. Santillan,2.0,1,0,0,1,2,0,27-16,1.50
E. Pagan,1.0,1,1,1,1,1,0,20-11,2.76
L. Richardson,0.0,1,1,0,1,0,0,4-3,2.25
