player,ip,h,r,er,bb,k,hr,pc_st,era
B. Miller,4.0,5,3,3,1,2,1,71-45,5.36
G. Speier,1.2,1,0,0,0,4,0,31-21,2.01
E. Bazardo,1.1,1,0,0,1,3,0,27-16,3.90
J. Kowar,1.0,1,0,0,0,0,0,19-11,0.00
C. Vargas,1.0,2,1,0,0,1,0,18-11,2.79
C. Snider,2.0,2,0,0,1,1,0,31-22,4.97
