player,ip,h,r,er,bb,k,hr,pc_st,era
S. Cecconi,4.1,7,5,5,3,3,3,95-59,5.28
H. Gaddis,0.2,1,0,0,0,2,0,13-8,1.19
N. Enright,1.0,0,0,0,1,0,0,18-9,6.75
L. Allen,1.0,0,0,0,0,2,0,15-9,4.22
C. Smith,1.0,0,0,0,0,2,0,14-8,2.73
E. Clase,1.0,0,0,0,0,0,0,10-7,4.13
