player,ip,h,r,er,bb,k,hr,pc_st,era
B. Lord,6.0,3,3,3,1,4,1,93-60,4.45
L. Sims,0.1,1,3,3,1,0,0,18-9,12.34
J. Rutledge,0.2,1,0,0,0,0,0,10-7,2.08
E. Salazar,1.0,1,2,2,1,0,1,20-13,9.77
Z. Brzykcy,1.0,2,1,1,1,1,1,26-16,9.00
