player,ip,h,r,er,bb,k,hr,pc_st,era
G. Canning,3.0,4,5,3,4,3,0,80-44,3.23
B. Waddell,5.0,7,4,4,1,3,1,94-62,3.86
R. Stanek,1.0,1,0,0,1,0,0,18-9,3.26
