player,ip,h,r,er,bb,k,hr,pc_st,era
J. Springs,5.0,5,2,2,2,4,1,98-60,4.81
N. Murdock,1.0,1,0,0,0,2,0,13-10,12.94
T.J. McFarland,0.1,1,0,0,1,0,0,9-4,5.79
J. Sterner,1.2,1,0,0,0,3,0,21-14,0.00
T. Ferguson,0.2,2,3,3,1,1,0,23-12,2.00
H. Harris,0.1,0,0,0,0,1,0,4-3,2.08
