player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J.P. Crawford,3,0,0,0,0,0,1,.251,.372,.344
L. Rivas,2,0,1,1,0,0,1,.283,.411,.300
J. Rodriguez,4,0,0,0,0,0,1,.235,.310,.416
C. Raleigh,2,0,1,0,0,2,1,.260,.379,.595
R. Arozarena,5,0,0,0,0,0,3,.219,.351,.380
D. Moore,2,0,0,0,0,0,2,.266,.324,.484
M. Mastrobuoni,1,1,0,0,0,1,0,.228,.314,.293
D. Solano,2,0,0,0,0,0,0,.173,.213,.200
R. Tellez,2,0,0,0,0,0,1,.210,.269,.445
J. Polanco,4,0,0,0,0,0,0,.266,.318,.525
L. Taveras,4,1,3,1,0,0,0,.224,.243,.358
B. Williamson,4,1,2,1,0,0,1,.254,.286,.306
