player,ip,h,r,er,bb,k,hr,pc_st,era
K. Freeland,6.0,7,3,3,0,4,2,90-62,5.72
J. Herget,1.0,0,0,0,0,1,0,13-8,3.21
S. Halvorsen,1.0,2,1,1,0,0,1,11-7,4.76
