player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
K. Marte,5,0,0,0,0,0,2,.268,.388,.341
C. Carroll,3,1,1,0,0,1,1,.288,.355,.588
R. Grichuk,3,1,1,0,0,0,1,.222,.276,.389
P. Smith,1,0,0,0,0,0,0,.298,.438,.548
E. Suarez,3,0,1,0,0,1,0,.202,.288,.473
J. Naylor,1,2,0,2,0,1,0,.308,.387,.469
L. Gurriel Jr.,4,1,3,2,1,0,0,.219,.246,.422
G. Perdomo,3,0,0,1,0,1,0,.286,.399,.460
G. Hampson,2,0,0,0,0,0,1,.167,.359,.167
A. Thomas,1,0,0,0,0,0,0,.286,.327,.396
J. Herrera,3,0,2,0,0,1,1,.200,.273,.325
