player,ip,h,r,er,bb,k,hr,pc_st,era
B. Lively,5.1,2,1,1,2,3,1,63-39,3.46
T. Herrin,0.2,0,0,0,1,1,0,18-10,2.70
J. Junis,2.0,1,0,0,0,2,0,29-19,3.63
Z. Kent,1.0,1,0,0,0,1,0,12-7,2.25
